Order_Id,Customer_Id,Customer_Name,Product_Id,Product_Category,Product_Name,Quantity_ordered,Price,Date_and_Time_When_Order_Was_Placed,Customer_Country,Customer_City,Site_From_Where_Order_Was_Placed,Payment_Type,Payment_Transaction_Confirmation_Id,Payment_Success_or_Failure,Payment_Failure_Reason
8d74ef8f-6f60-4416-8a18-feb9551565d6,0381bb53-9739-4ad6-867d-36167876a08b,Stephanie Heath,b59e879f-c1bf-41dc-864d-730f5d4e1558,Sports,Football,4,715.78,2021-10-06 20:03:58.000000,Canada,Vancouver,eBay,Internet Banking,ff6e44de-e37e-4362-98f6-8d5f7aa36565,Y,Payment Successful
38da2b70-ca23-45da-97c2-4fbe142029b3,2ddf646c-3805-4e31-b9b8-0122163a5e8e,Mark Stout,7ac839c1-453a-4f03-ad09-237d9a5f7f31,Electronics,Smartphones,2,560.57,2022-08-19 03:43:08.000000,USA,Los Angeles,eBay,Wallet,73f99e3c-697b-46fd-882c-ae2c8d72f09b,N,Payment gateway error
25c442ff-04d3-4231-8fd0-c77673e5bda9,26024f51-6fa8-4b85-b711-590526efd8c4,Valerie Hanson,3ca36fbb-33e0-4fb1-8611-d74371546eae,Clothing,Sweaters,3,81.66,2024-08-25 18:02:50.000000,Germany,Cologne,eBay,Wallet,83cb19d9-6664-4147-a5be-c496c2e9dacd,Y,Payment Successful
b4e76a5f-6116-4bd6-9f39-66035643c88b,faf9209b-0bb4-4ef1-ba3b-73b5bf15b9a3,Todd Griffin,29c45450-f9ae-4be6-8a90-22deabeae11d,Electronics,Chargers,3,668.5,2022-02-25 08:18:03.000000,UK,Glasgow,Flipkart,UPI,08205291-5654-4f3b-a3ad-afcc5d49b8a2,Y,Payment Successful
edd5ee82-13eb-4a5b-9a56-eaecf4da8e18,879ee915-0adf-4c3e-b00d-b2fc25121ca8,Robert Fernandez,7b4f2a9c-0e32-4322-97e7-38ddfb242791,Books,Fiction,5,157.89,2020-07-13 06:24:19.000000,Canada,Calgary,Walmart,Card,d2b4fdd6-1616-4323-90d8-2ef446d2205e,N,Payment gateway error
d886f04f-e03c-4622-9d05-6b8bdb9ee22a,476a268c-8f1d-4ff4-8773-3d5fe056b268,Sean Stone,34181c35-5a86-4e61-a0f7-6419a995c121,Sports,Tennis Racket,4,664.05,2023-08-17 11:29:47.000000,Canada,Montreal,Amazon,Wallet,89efa2d3-0d13-4e7b-91f4-17302670692d,Y,Payment Successful
d506b5d1-c8c7-45fd-af3e-43feb8f96274,20218769-7b0c-4ede-adbd-b33eda574bb5,Kenneth Farley,987a4f5c-74f6-482f-80ae-b674c85a0d40,Clothing,Socks,2,638.58,2023-08-03 17:47:01.000000,UK,London,Walmart,Internet Banking,867d8c28-35e2-4895-b520-60e8923c3250,N,Payment gateway error
f60c34ed-c92b-4649-9f20-779ae305d1cc,35aac41b-0468-413b-adce-ad77914229fc,Daniel Pierce,72444733-b5b3-4726-a764-81be68244c9f,Home & Kitchen,Toothpaste,4,875.55,2024-09-02 13:52:51.000000,Germany,Frankfurt,Walmart,UPI,2d289ce8-08e5-4bda-a439-640f2a507a48,N,Card expired
2c8abcbd-fd9b-4550-bb1d-5d3b3a9a9289,f3de32cc-8b69-4538-a937-c298a692453f,Evelyn Quinn,060882b9-96e2-48ff-8cc4-187aae4e30d3,Sports,Gym Gloves,5,60.61,2023-05-30 13:43:46.000000,Germany,Munich,Amazon,UPI,c4eb4729-0c14-433a-b76c-3b5ed34995b0,N,Card expired
27041e6c-4a59-4986-9e65-7ea1367c2f53,be5467a9-58c2-45d7-b5ee-ce05c424e118,Jessica Fletcher,d0e304fa-3f56-46b6-89d0-e28014438294,Clothing,Jackets,3,48.33,2021-12-16 16:26:45.000000,India,Chennai,Flipkart,Wallet,41e58277-c1bf-441c-a62a-375fd843c0be,N,Payment gateway error
882900ca-32a2-4bac-9f29-00d2c2fd5a81,a8d5e001-7492-47ed-8d75-4f0989adf06b,Christopher Mckay,0d9f0e98-a35d-492a-bb8b-2a4066f91576,Books,Fiction,3,88.23,2022-09-28 00:10:32.000000,Germany,Hamburg,Shopify,UPI,3aead82b-bb9e-4356-98a1-830eecd01de3,N,Card expired
35b29af7-c116-4e4f-8b77-d49d6c8b224c,a73718d7-aaed-4cd5-9f9f-58e2899ddc7a,Peter Morgan,a5c8ab9a-f0f3-4d56-8b80-cc7f2240d0d8,Sports,Tennis Racket,2,273.93,2024-02-27 12:59:04.000000,UK,Birmingham,eBay,UPI,900afa47-d3d2-4965-8832-386b5961c668,Y,Payment Successful
630f2146-3e7e-4d35-a89d-a10739323db5,42c2547d-7b41-4425-a389-8a410d8d51b1,Haley Mitchell,a96420c2-3c32-4c9f-8c7d-92fc814c880f,Home & Kitchen,Toothpaste,5,507.28,2021-03-08 05:11:28.000000,Germany,Hamburg,Flipkart,Card,413ed24d-3ef8-46f6-9bb6-d549eebd6a0c,Y,Payment Successful
0f6cadc7-0b98-4d82-8dbe-0644e368172a,23feb947-8012-49d5-a3a0-604bf2dd5b87,Michelle Moore,54bcb28c-8bc4-4956-a4ac-9b4e623aadce,Electronics,Smartphones,1,968.27,2023-08-25 07:20:08.000000,USA,Houston,Walmart,Wallet,0e23893e-902a-40af-9959-ec7f3d4365d2,Y,Payment Successful
145e1a52-0661-4fd9-ae6c-b1b6c683964d,b9639e17-9144-4bd4-a9b4-b64902585ebc,Zachary Montgomery,0d7b4b84-e6e2-4397-a75f-e3d91bf3ebd0,Books,Comics,4,932.08,2024-01-03 05:34:35.000000,Canada,Toronto,Flipkart,Internet Banking,e1761540-fa76-4dcb-ab4f-bad2f9d3fe69,N,Card expired
8fb7fc70-a885-47b6-aabf-a24484e9b80b,9ac68047-9a9f-4d83-869a-d68cdbfb8b04,Alan Cabrera,0635b7bd-b0a5-461d-bb78-e2fc563684f7,Home & Kitchen,Detergent,1,796.91,2023-05-23 15:27:50.000000,UK,Glasgow,Shopify,Internet Banking,06cb763d-0ea7-4299-af7c-0498edcb9ac7,Y,Payment Successful
a71a2adb-e058-4a81-bbf5-c0896e618a7f,18437f17-d56c-4ef7-9a05-d11027dd0062,Erin Shaw,f290fa9b-d771-48f9-a207-4ba20da56556,Sports,Cricket Bat,1,131.2,2024-02-08 14:15:00.000000,USA,Houston,eBay,Internet Banking,7662c475-6fc0-4de7-97a5-a9faf8885be3,N,Insufficient funds
af08114a-1c02-4f22-956b-c95e87e04c89,26f4f332-1afc-4ed5-9a51-7b1ca95e2607,Keith Obrien,b32d1ecd-01e2-42c1-8e41-cc81eb6e9764,Sports,Basketball,2,980.15,2021-04-05 14:37:19.000000,USA,Phoenix,Amazon,Card,42b2c6be-d5a4-472f-94aa-6f6a62bb5ddc,Y,Payment Successful
d8079940-5554-491a-b66b-23dd1cd66771,113a0e43-7dff-4243-9c40-2cb69ad83c4f,Derek Campbell,a965868f-b49b-4dab-87fe-3bb89f49e28b,Books,Fiction,3,999.84,2020-01-01 10:59:32.000000,USA,Chicago,Flipkart,Wallet,7236adaa-fbb7-468b-b9cf-84c883279e30,Y,Payment Successful
e7f5af75-1f88-40ae-adc7-98639526141b,3f60324c-5bce-41a6-93e9-fb14a4b13ba6,Misty Anderson,8c512f1d-13d4-4c43-9ba7-69a9f67f4031,Books,Magazines,1,721.05,2020-11-21 03:24:22.000000,India,Mumbai,Flipkart,Internet Banking,3749b211-14a4-45ec-aa17-5f4944c4b7cc,Y,Payment Successful
b649aa56-8295-413c-88db-3e4c9f3e78da,af6b684c-1064-4912-afa4-3853e9e1901d,Kimberly Cox,df8ec6ba-542a-4e12-bdf6-1296444276e1,Sports,Football,2,653.77,2021-05-04 10:01:18.000000,India,Chennai,eBay,Wallet,3239efe4-270b-4bff-a890-b1720f29c5d2,Y,Payment Successful
824d240f-035a-4132-a95d-20c58cf0efb3,5fd67f2a-87b1-4df8-8133-05add4540458,Angela Wood,320fa1e9-5a71-429b-a5f2-ba2dcfd7d5dc,Sports,Cricket Bat,1,645.06,2023-11-04 07:50:54.000000,USA,Houston,Walmart,Internet Banking,2a40a960-5420-45cd-8e94-c70eab55ed2b,N,Card expired
9513a6d4-cfa2-42e7-817a-133c280e8b54,aaadd2fe-1db5-47f1-bea2-99973f8abf9c,Brett Williamson,d88faeaf-d7a3-468f-8b5e-dab128ee9207,Books,Non-Fiction,5,921.75,2022-10-02 09:06:21.000000,India,Delhi,Amazon,UPI,111f5fa3-8b2e-4656-bdd4-73cb9ec76c7c,Y,Payment Successful
87f415fa-55f2-4d92-91cf-ab60e2be308b,e4e83f30-bb40-4b67-860c-d222ff9baf84,Leah Jones,79e24d70-4221-46fa-8ad0-f96d2843178e,Clothing,Sweaters,5,732.93,2022-01-29 07:00:23.000000,USA,Chicago,eBay,UPI,af9ff954-6f6c-4794-8aea-fc4a4c620c8e,N,Insufficient funds
7540f8bb-a9c1-4eea-a9f0-3722fb2e6045,d0432bbb-694b-42fb-9ef2-686692a92493,Eric Lee,865bc342-cd3f-4417-a4e0-5454e9fc9c22,Sports,Football,4,298.39,2023-06-14 08:04:47.000000,USA,Houston,Flipkart,UPI,c98c4b62-931c-4e63-941f-07d533673c02,N,Payment gateway error
b10ed60d-577b-4baf-b984-7253cd0180f8,39e5ac6b-126f-4f6a-be89-3ab442659304,Mr. Russell Cuevas,0b1feb19-7803-41fc-ae14-3c49181819f8,Books,Textbooks,4,519.94,2023-03-10 12:47:32.000000,UK,Manchester,Flipkart,Wallet,9b49cffb-318d-4a14-909c-6ff5b91f0554,N,Insufficient funds
a7656cdf-2878-4db3-9118-9e6c3c7474ec,990a74e5-4464-459a-bae9-f3ab8c05feb7,William Dunlap,17771e90-54ff-43ec-aec9-35fcd255233b,Clothing,T-Shirts,5,829.63,2020-10-16 16:33:13.000000,Germany,Hamburg,eBay,Internet Banking,1f20f77a-f44c-4b88-9e9c-3775b3bc7998,Y,Payment Successful
2f73d86a-c78f-4388-acad-a17a5f0a7273,aefbed23-e1eb-403d-a31e-9cabc63fc41f,Molly Richardson,ad2ccfa8-991b-4dfa-951d-9d91f4af66e1,Books,Textbooks,3,47.24,2020-05-31 05:28:06.000000,Canada,Ottawa,Walmart,Wallet,7b2de994-245e-4acd-8692-86cff6e55940,N,Card expired
d67315d3-d85e-4e91-af08-af7a18645930,bffd11fa-b497-41fc-bf9b-13d6f07b01c6,Christopher Pearson,c9985616-969f-4851-87a0-2ef2ee85bc22,Books,Textbooks,1,76.8,2021-08-26 15:25:01.000000,UK,Manchester,Amazon,Card,a5c16aae-dceb-46c5-a11f-68d73e234a57,N,Payment gateway error
86a37417-bf0a-4124-832f-12618e17b256,d655861e-cf1f-4f67-8821-8063c76412aa,Willie Norris,671511d5-fa68-472c-838a-2f6b27774f1d,Electronics,Headphones,4,543.63,2020-09-02 16:02:46.000000,Germany,Berlin,eBay,Wallet,8c94854a-02f5-4c51-aa1d-13e2e2afbd89,Y,Payment Successful
b8143de5-8f94-4589-af39-1588f8d23fd3,b6d401db-d4d5-40fe-bd37-02a4b8018a6a,Jamie Smith,6b77ecd3-9a60-4a8a-b1dd-f94dd4078b77,Clothing,Socks,5,500.65,2024-03-28 10:28:34.000000,UK,Birmingham,Amazon,Card,31aa25d9-d1ea-4bc9-9cf8-0c33a45e4d9e,Y,Payment Successful
a0ac3487-f1e7-47f6-bb27-c1e8b1ce975f,19545027-6b0e-43bc-a0aa-f41e02755b29,Dr. Sarah Johnson DDS,75fb9cff-f4bf-4325-8b00-96f5cec5ac25,Books,Magazines,4,425.11,2022-07-01 22:11:59.000000,Canada,Vancouver,eBay,Card,9947dc9d-9a0d-4801-bb96-a631018d35a1,N,Payment gateway error
1d9cb0b3-c823-41eb-9bc6-8a04bc65a537,698f0273-ea7e-4d08-becd-96acc830332a,Jerry Forbes,3bbced8e-94fd-4a2b-82f3-d848ffccf1d9,Electronics,Laptops,1,661.39,2022-08-10 17:42:25.000000,Canada,Ottawa,Flipkart,Wallet,da6f52f4-a4b0-4ec4-ba52-26c3e2264728,N,Insufficient funds
5dd173e3-5e5d-41e1-b193-86871cb5ac29,8b7b676a-6331-432b-a564-ddf80004ac9c,Tracy Simpson,60e5483b-af76-480f-b6a4-aed2fe475f55,Home & Kitchen,Detergent,3,989.23,2023-06-18 03:23:37.000000,India,Bangalore,Walmart,UPI,db2325ad-28d9-4d3a-bd82-c977e84304f5,N,Card expired
151f6d16-ee29-4ff6-a00c-7f0d0eb91cd8,1a229a7e-b02f-4f48-a1a0-3cb27ab7bbad,Steven Jones,74bb1354-4e2b-494d-9229-fd3450266541,Clothing,Jeans,5,863.89,2021-09-23 21:17:15.000000,UK,Glasgow,eBay,Wallet,27b05225-1218-4d3e-94b2-b51950dcc36d,N,Card expired
1201b624-34be-4f3d-bc5f-34373281f860,5650eb2e-085a-46e0-857c-f16897a226e5,Steve Vega,00b8de99-59c8-4215-8814-bc809aff4f75,Books,Comics,2,790.54,2020-02-28 14:19:21.000000,USA,New York,Walmart,UPI,3ade30fb-22cd-4b33-81e9-24642547f516,N,Payment gateway error
8643a986-2ff9-4646-aba5-b07571efd0ba,10ca7f30-4ec1-4b78-bdd0-826e537b1694,Zachary Carter,72e81ee6-a944-42ba-a4ff-498fbeb4ec59,Sports,Gym Gloves,1,501.64,2024-02-07 15:50:18.000000,Germany,Frankfurt,Flipkart,Wallet,0ccb6128-ae3b-462d-939b-096e68814b11,N,Insufficient funds
75d5bff1-9c60-4db1-b2cd-121eb60e3932,d2bc53f2-fdea-4bf8-88e2-32198db29b98,Dakota Little,54ee4231-8a4c-4f7a-ad83-5f53eb634f75,Electronics,Smartphones,2,501.17,2020-01-01 06:36:15.000000,UK,London,Walmart,Card,0e7ec4c5-2964-4a34-b351-378548ac335a,Y,Payment Successful
9a39efa7-7ea5-4379-a124-5d7406773f52,55130132-c27f-45bf-a758-bf294ea4ce4c,Christina Davis,96b65e1d-2ba8-41e8-8589-836469ea2bd3,Clothing,Jeans,1,900.69,2024-05-14 18:05:50.000000,USA,Los Angeles,Shopify,UPI,60fc4b12-5fba-4cb5-a059-add6041eaa13,Y,Payment Successful
b876334d-4671-44ea-8f08-85634d0f4b74,45cd007e-0620-4135-8a4a-ad61caa777c7,Deanna Lee,f068cc7f-b32c-4d9e-8168-5f319c6fbff9,Sports,Gym Gloves,1,476.54,2022-10-18 04:13:58.000000,Germany,Hamburg,Amazon,Wallet,ffaac3ef-b2b3-42f5-8b70-8e79910a5e0b,N,Insufficient funds
cfe2e7df-0af2-47b1-a11d-67cb42c9461f,f3633de9-fe96-46f3-a320-7bd437b5ec8d,Alexander Roach,a4d20b0d-c908-40b7-8c44-e5f8d35c35e2,Sports,Football,5,906.71,2020-09-18 20:14:53.000000,UK,Birmingham,Shopify,UPI,72e6b5f5-2a76-470f-b626-5eb748eaff1c,Y,Payment Successful
1216e4d6-41c6-4206-bd57-39272919b803,a31c07da-3090-4c7e-8c02-ee1fbcb4ec2c,Taylor Robinson,841525fe-b30c-4565-a0a3-dc97dcb8d9df,Electronics,Headphones,1,885.47,2021-11-17 04:49:01.000000,UK,Manchester,Walmart,Internet Banking,0b789656-d704-497c-9c3a-f6c2e8e4dde8,Y,Payment Successful
853bfa49-aec7-4daa-9fd1-7cb0e7e8896b,e5d9001d-dbd2-4756-8ee2-64b5f2648894,Jeffrey Davis,cd9fdb1f-a2e9-47a6-ba6f-216221bfecf3,Books,Textbooks,3,144.56,2020-04-18 11:05:33.000000,India,Delhi,Shopify,Card,d29c998b-a0c0-4e58-9e78-f9a3b4394989,Y,Payment Successful
c026f3b7-b8ad-4500-87b7-e4e848d16236,2a7376ed-d7c1-4a11-b2e4-ba4b43b3a92c,Danielle Sherman,51c6b32a-9828-4ffd-815b-382c6e39eca6,Books,Magazines,3,742.31,2020-10-20 03:41:45.000000,Canada,Montreal,Shopify,Wallet,ab8fd99c-4d8c-4883-8af8-c60db53e7676,Y,Payment Successful
b15baca1-7780-46be-a353-8d6bc1b19d23,1827dbf1-cd46-4987-9bf2-67cd92de542f,Matthew Nguyen,9cc4a381-e983-4046-b53a-18240130cd69,Sports,Football,5,384.73,2023-12-31 09:23:07.000000,USA,Phoenix,Amazon,Wallet,a8c136c3-bf46-49b4-b82d-04ab13cd20ff,Y,Payment Successful
6ecf5f50-1563-4f95-90eb-63a6075d20a0,2c6eb1d3-e67e-47a0-800c-0005caa56d89,Kristin Shaw,cf8baadf-9c82-435a-8754-ef6016af7ba5,Sports,Football,5,216.87,2022-11-20 14:42:40.000000,USA,New York,Flipkart,Card,6d89597d-4ec7-4cca-aa24-feaac182a98a,Y,Payment Successful
12d7321c-5265-427a-a8fe-f23216fe8e0b,06a9fb6f-4b74-4386-83af-b410f14b5caa,Richard Wright,cec81e17-59e5-47e5-91fa-d96a26ff8760,Clothing,Jackets,3,715.66,2022-10-21 15:18:07.000000,India,Bangalore,eBay,Card,78f30de1-ebc1-49f5-a08e-b137f525d4aa,Y,Payment Successful
1950988f-ef95-4503-ad9f-8617b3991c00,be3d62f4-c048-4136-aab1-3a4f9d3be313,Juan Christian,bb12f255-321f-490e-840d-64b0bd3713d4,Electronics,Smartphones,3,231.18,2024-04-05 23:46:15.000000,India,Bangalore,Amazon,Wallet,02e2702a-59b5-4814-a42f-10857446c913,Y,Payment Successful
dbfb6a7b-ccc5-44d3-a04b-da7c0d53afaf,7adf7068-5712-4884-82f0-4bd04dba1ac0,Melanie Garcia,0ea6ea5f-3d99-4522-b2dc-775076b828a3,Home & Kitchen,Detergent,4,374.49,2023-10-12 09:23:05.000000,UK,London,Walmart,UPI,7b71ea6f-4e86-4af7-a404-2d4e0f688b27,Y,Payment Successful
b2ce56ed-8bc8-48fb-9a95-0fe1267accb0,f81d5cb7-ccfc-4c25-87c4-6fdff422dd5e,Tiffany Rojas,b2bb478b-0752-4bbf-84e3-c2797985ff75,Sports,Gym Gloves,4,796.64,2020-08-04 05:50:42.000000,USA,Houston,Walmart,Internet Banking,38558d6e-8f17-4c33-a885-56eefd528ee6,Y,Payment Successful
a9040d46-da23-4096-b5eb-36f68e981ca4,0278405f-30dc-43f9-9b97-f0c59cf1f05c,Jesse Lawrence,a60ee210-15e2-42cd-bab9-588174d533d5,Clothing,T-Shirts,5,395.95,2023-02-08 11:43:54.000000,Germany,Munich,Amazon,Card,d71fed0a-979b-4529-90ce-b5ecef09cc91,N,Card expired
5ca43e4b-1a1e-479e-a473-1aee00cb7117,47093434-2fb0-486f-be91-51b4443b7ef6,Dr. Adrian Hall,34b15385-ec5b-49b2-8a87-35d5d56face1,Sports,Gym Gloves,2,588.94,2021-06-12 11:25:20.000000,UK,Leeds,Amazon,UPI,0781fd68-2a47-4329-bab4-2a0181f9487c,Y,Payment Successful
45f276bb-242f-4f58-92b3-e289302e72d3,fcb8eb7e-c3e3-4813-a914-2a91d0a25c50,Chad Johnson,2ea97cd7-0d0c-432c-9d0a-c61c7b8aab6e,Clothing,Jeans,1,289.24,2020-12-17 05:17:24.000000,USA,Los Angeles,eBay,UPI,bbf08a53-15de-469d-a9e7-ab247e553d90,Y,Payment Successful
08c356f6-3451-4b54-b87c-388eba842bd5,998ed75f-8fd8-443f-a7c2-e52a3954d3f9,Bradley Hampton,a3c8991d-4a0f-4bf0-a6e6-542bdab20e89,Home & Kitchen,Lotion,2,697.91,2023-02-21 07:15:08.000000,USA,Chicago,eBay,UPI,d49d4ba7-4b81-4a33-bdbd-7e54fb760c99,N,Payment gateway error
993f587f-acd6-423d-a20e-8af7c29c0cd4,98a276ba-3cd8-4423-976b-4e1bf369f13a,Michael Henry,fdcefdd4-5769-4c16-8974-4620fde6c857,Sports,Gym Gloves,4,899.92,2023-01-27 17:15:24.000000,India,Bangalore,Flipkart,Wallet,eb104cca-62dc-4633-98a2-099cfce45ac6,Y,Payment Successful
95b2a6a0-3603-4491-966f-8d4043654017,2ff1ae79-6d18-4cbf-a0a6-1f44617da099,Christopher Lane,dad33313-ccb4-4297-9f97-c30f5f27b3ad,Home & Kitchen,Detergent,3,817.97,2024-08-01 00:36:54.000000,UK,Leeds,eBay,Card,cf50c4a1-f64b-4ebf-af4a-13e95eaf46c6,N,Insufficient funds
8421c62a-4ebf-469a-9f3d-a823c535198a,d9a8f8e5-c3cb-4ce9-95a0-e278864884b7,Robert Noble,c80699ac-46bc-4a18-8b48-f17dc73c855f,Home & Kitchen,Detergent,4,45.61,2024-04-01 07:57:08.000000,India,Bangalore,Shopify,Internet Banking,e1fb1412-eddb-4eb6-aedc-a47ddc3096d6,N,Payment gateway error
5715ac71-120e-47ca-8a65-638a83be5dba,690300a5-d84b-4460-b690-c4a6357a1f81,Melinda Hutchinson,1ffc255f-b298-46c9-a205-d84663c228e6,Home & Kitchen,Shampoo,4,143.95,2021-06-05 11:56:55.000000,Canada,Vancouver,Walmart,Internet Banking,8f790822-40af-4f8e-8883-f6610bfdce33,N,Insufficient funds
79911441-0270-429b-9f78-a8ea7ec92381,b8ec6154-eb11-4a1d-b4d5-d8b01780276d,Joshua Jacobs,6fcb5b8c-3861-4918-abf8-ca8f8716f68d,Sports,Cricket Bat,3,692.68,2023-05-05 20:44:13.000000,UK,Glasgow,Amazon,Internet Banking,d49e53a3-ba5c-4249-95d2-662d4c1f7932,N,Card expired
23d5796d-c05f-4890-a3fb-88ffea9b7640,e1bcc816-782f-42ad-a76c-a4431d3b3187,Theresa Smith,c6a66ad4-9f75-4ee0-b326-36bade14df58,Clothing,Jeans,2,437.52,2022-10-04 19:05:31.000000,Germany,Hamburg,eBay,Wallet,a28a089b-096a-4045-995f-e4345da2e9a6,N,Card expired
01591c61-0b33-42d1-977a-0abb99a06184,1e99d47e-ff8d-4fc2-a6e5-a4f129ecfe27,Justin Wilson,c72d6276-f653-42ef-baab-12f0fc4a3578,Books,Textbooks,2,348.12,2023-01-02 06:39:55.000000,USA,Chicago,Flipkart,Wallet,e71eba2a-0e37-4d8c-89a8-97a66d280591,Y,Payment Successful
ab26a080-e58d-46cb-8914-23eca2c1c5ea,2e7f4686-ba38-43ec-a145-3ede956664d9,Sarah Navarro,422edb87-bd76-44e9-9e38-8d9a86020bef,Clothing,Socks,4,566.96,2022-01-07 00:47:33.000000,India,Mumbai,Walmart,UPI,8eae2765-d8ab-4df9-a88d-4b65eeec4645,Y,Payment Successful
15e6ca01-c5dc-453b-8fc2-4e6429ade518,cc367bfc-468b-495e-aa6c-95a82f696d95,Ashley Becker,1b2b7947-68fa-4c7e-bcdd-e7462281597c,Clothing,Jeans,2,617.43,2022-05-12 19:58:51.000000,Canada,Vancouver,Flipkart,UPI,fa96a17d-8afc-4047-86b1-0567185d7b73,N,Insufficient funds
6dcdd592-17c1-4866-ab51-7d7a77789ea1,88c54440-6963-4daf-bb21-f77f269e7f6d,Heather Fleming,070619bc-0136-4e2d-baa9-8d4c018934e0,Sports,Football,4,858.21,2020-01-26 04:52:53.000000,Germany,Munich,Amazon,Wallet,88a4bbff-d1b5-455c-b6cd-4971fdfdb64b,N,Insufficient funds
cdcff0fc-fb46-4b66-ab45-9e0d48233109,7105028d-bd1e-4347-8635-6a251fc77afa,Cassandra Hernandez,94b1b1c3-ec3b-43a6-9bba-e19c229dd80d,Sports,Gym Gloves,1,245.05,2022-05-28 18:17:49.000000,India,Mumbai,Amazon,Card,47044b83-21f8-45b3-83bd-1f95056c83eb,Y,Payment Successful
03de79fb-050a-4709-b3f7-cf7a6564aca6,f130bee6-6dd7-4e44-8d50-c7e69b5d8239,Alicia Duke,f0e68f0e-bc45-42a7-a167-9834a49d1130,Books,Comics,3,875.15,2023-03-26 17:22:25.000000,India,Mumbai,Amazon,Card,e6934fa4-efc1-4f43-b9b1-63cf59960c3e,N,Insufficient funds
635195e0-489b-495b-93ea-6eef93dac473,79119335-8782-4510-a142-d382f68eda0b,Cheryl Gordon,8f8e605b-e2df-40cf-b133-8531c8e9ef0c,Electronics,Laptops,4,148.34,2022-10-11 21:27:14.000000,USA,Phoenix,Shopify,UPI,4daa51ca-65ae-45f3-86f0-3e145e7c9e27,Y,Payment Successful
69a68c95-f8ed-4647-816c-4207249b646b,98ba516a-6ed5-4ed4-be80-a8b64be45622,Rachel Matthews,4ff5315c-8008-4a71-b5e0-2a8837e854c8,Sports,Gym Gloves,5,150.46,2023-05-22 17:07:34.000000,USA,Los Angeles,Shopify,Internet Banking,4560a1a8-f8cc-409b-9c3f-d9e292f17d11,N,Card expired
80d16f75-5084-4d61-b6a3-166b37c1d364,a89f4317-c3ba-4de2-bac2-22e169ff6ff8,Logan Adams,c880e5f0-a7a1-445c-b31f-044c407dddfd,Clothing,T-Shirts,3,382.35,2020-06-03 22:02:03.000000,USA,New York,Flipkart,Wallet,86be06b5-81a9-4ff5-829a-9a237db66fc1,N,Payment gateway error
a63a7bb4-5599-42db-96f7-6cff4eef794c,4abb97bb-1895-439e-b521-5fe03c8e2971,John Williams,80cbca7b-6aaa-42e4-b127-dca8f57fb80d,Sports,Cricket Bat,1,828.32,2022-07-19 06:10:03.000000,UK,London,Shopify,Internet Banking,d88e03d6-25c0-4eb8-826a-7da0e049337d,Y,Payment Successful
86471136-1b3e-4a81-808e-f496a0797c4d,51df1fd8-51aa-4cab-90ff-7fb97b21bcb1,Amy Baldwin,7d76910f-2443-443b-8ab5-9e8aca8a3a24,Sports,Tennis Racket,2,522.65,2020-07-05 08:36:53.000000,USA,Houston,Amazon,Wallet,f6e83aef-a03b-4bbb-9895-b3bea506fe63,Y,Payment Successful
91ced845-d8ff-41a0-8137-e33c3546be6b,83fb568d-b805-4339-91fb-6962b4398832,Vickie Vargas,b70115d2-0273-4bad-b191-0f9a2cc2ede0,Clothing,Sweaters,5,563.27,2023-02-06 10:30:00.000000,USA,New York,Shopify,Internet Banking,dd3605ab-8677-4560-9e49-aac929719ac4,N,Insufficient funds
c6388f3c-a81c-49cd-b5c5-ca468b9b34aa,75f6b132-65ac-43e4-8e6a-330beca2651e,Brenda Berger,abbcd6a7-087d-4dbc-bc2f-a4fd7624761a,Home & Kitchen,Soap,5,758.7,2022-09-20 22:44:12.000000,Canada,Vancouver,Shopify,Card,e421ad75-2591-427c-bb65-d911a1a2843c,N,Insufficient funds
b8983ef7-d519-4e4c-ad13-0b860602823f,b0ab6c12-aa89-4296-a370-e6acc40ba311,Richard Freeman,a907097a-d63a-430c-953e-d182b1edd737,Electronics,Smartphones,2,575.38,2022-10-24 12:20:02.000000,Germany,Berlin,Flipkart,Internet Banking,546ca702-bf97-4b08-8f6e-9d52c4f87eba,Y,Payment Successful
0f196997-0c08-4eac-b930-0d5bd4aaf162,df416c06-ed7c-4f27-a5fe-f6da45d04081,Katherine Chavez,8da57490-2b94-4208-9164-aa7dc6de6a7b,Electronics,Batteries,2,786.85,2023-03-08 22:04:52.000000,UK,Manchester,Walmart,UPI,9d66286d-a158-4d93-8f82-9ebb76b2a984,Y,Payment Successful
0ece0879-d041-4aae-962d-d312050deafd,7a8ce472-368a-4d3f-801a-7a3ab978ecb1,Christopher Brady,2c2e1e55-6f2e-45da-a8e9-3d8439087d76,Home & Kitchen,Toothpaste,5,878.18,2020-03-16 09:58:36.000000,India,Chennai,Shopify,Card,f82ec3bf-572a-451d-b1c0-28e144750067,Y,Payment Successful
d7a20f27-6946-491d-bc2c-c0169a36e80f,b9629b6f-6a0e-4b74-a1a2-3b5da8b74a66,Cynthia Moore,830967f8-23ae-468b-a003-39bce1c75e35,Electronics,Chargers,2,67.33,2020-01-26 13:09:00.000000,Canada,Vancouver,Amazon,Wallet,692386c5-f8ef-45b8-a438-19d4281a855e,N,Payment gateway error
